product_id,product_name,category,brand,unit_price,cost_price,supplier_id,sku,description,manufacturer,weight,dimensions,is_active
14bca911-d87e-466f-b136-bdbbb6f9897e,Cut Ball,Electronics,Vasquez-Hughes,770.99,450.83,86215d3f-c738-47af-8862-81f0aeb8a0d6,SKU-2163-yTVB,Capital head cover page wide skill anyone course daughter pretty knowledge case.,Fletcher-Cooper,6.42,4x69x82 cm,True
27a276fe-29c7-4fa0-983f-99047a1944f2,Let Statement,Clothing,Ray-Lester,445.27,282.75,19ff0e16-30b2-41ff-a5b4-f08178726920,SKU-4456-KMDR,Subject couple indicate course mean outside history.,Mejia LLC,1.2,64x62x71 cm,True
ab5fcc28-301e-4b0f-8f44-927697665a62,Deep Physical,Electronics,"Campbell, Carrillo and Martin",537.19,379.35,f20a0348-f334-4956-b982-2d1e3748b084,SKU-4709-HRbG,Believe center keep bad life create like range state ask traditional I blue.,Potts-Barrera,7.06,51x92x17 cm,True
05888caa-a261-404b-8f0a-951fa6756bc8,Even Series,Books,Friedman Group,840.24,523.24,04e95bd7-55dc-4a4a-98e8-a97f75fa004e,SKU-1954-HmCq,Now without knowledge huge put world sea sound someone visit watch reflect.,Macdonald LLC,8.86,95x26x21 cm,True
cb9f1547-4a27-441f-ae97-1ef366de56ae,Main Minute,Electronics,"Marshall, Gardner and Moore",607.93,459.53,5443c388-39ff-4578-aa2b-dacfc2c8a1cb,SKU-8853-iWsb,Point Mrs effect bit show style ahead help able herself within against.,"Snow, Clarke and Jackson",4.39,86x71x35 cm,True
a687df1f-a9d0-48b0-b7de-874a828767e5,Reveal Really,Home & Kitchen,Larson and Sons,939.86,670.21,cfe25aab-4f9f-4f35-8c3d-4d70ff4e6233,SKU-0445-bJlZ,Several recent protect eat very hospital way billion would moment it response realize.,Davis PLC,9.35,97x70x80 cm,True
f4a4c3d9-46af-40e0-9301-87fc04e89083,Door Factor,Home & Kitchen,Chase LLC,205.75,123.48,fdfe0128-ab13-429c-95d4-4ce7fb96e34e,SKU-2570-cKtE,Throw prevent street water thought certain stock fact set sure consumer fine.,Hudson-Lewis,6.93,55x84x98 cm,True
c993e200-f871-4be2-80e8-149a80e6c715,Three School,Toys,Hernandez Ltd,777.29,480.76,ef4e4c5e-947d-4a40-8847-abfa28a6eea7,SKU-8049-dqLa,Find listen media also partner ahead offer create news begin strategy trip.,"Shields, Kim and Obrien",7.19,22x14x44 cm,True
e6cc53dd-9aa6-4e85-9d2b-530ad7546ab1,Phone My,Toys,"Garrison, Mason and Benson",939.93,485.2,b1e173d8-c7a0-4d87-9d84-5878ef265b7b,SKU-5515-gXgW,Act person important TV send add size sure ground cold apply present.,Bates-Osborn,2.61,13x55x47 cm,True
8768a0d3-3b28-4341-b548-99511ae3b5c3,Sign Parent,Clothing,Hernandez Inc,451.63,246.06,a621188f-14be-4ca0-b2de-b0a0a50860a3,SKU-2116-GTqM,Left area professor modern commercial stop establish form again compare reveal.,Holder Inc,6.55,31x53x26 cm,True
cc60f826-5ab5-4b63-aafc-a1cd5b782279,News Tend,Home & Kitchen,Kramer PLC,182.03,107.44,2a02c1dc-512c-44e2-8907-2799915b1fd3,SKU-8683-Alnn,Executive return toward hear store meeting board.,Flores-Malone,9.66,56x98x17 cm,True
c04b8990-625f-4629-835c-c13cda1770c3,Even Beautiful,Toys,Perez-Henry,165.93,131.77,c020ff48-344e-4688-bb4c-a70c06e0201b,SKU-9898-MfQX,People easy box mind high evidence push bag seem hope student arm where.,Calhoun-Lewis,0.32,20x48x15 cm,True
1fe2bbb0-0096-4062-8cf1-81bf1f97e700,Bring Sort,Toys,Estes-Chambers,217.5,128.67,15cebb10-2024-4898-bce9-e7ffc0b0c442,SKU-7044-gfcW,Deep best son lead institution likely daughter night around.,"Turner, Walton and Cole",5.59,89x69x52 cm,True
20bac12b-1454-4f41-8818-140964f0ce12,House Analysis,Electronics,Holt-Adkins,985.2,548.85,c212aff6-74c4-4506-b0d0-ac182b4241b0,SKU-6884-VqBx,Sure song scene next floor free discussion expect foreign age.,Wilson-Dominguez,7.42,12x47x19 cm,True
02005ff5-3bb4-4eca-a49f-5ac5bcfd4819,Pm Rich,Home & Kitchen,Miller Group,484.66,298.5,44a2ee5b-bda9-436d-a39d-7142a06fa77d,SKU-6145-DvXI,Adult keep Mr reality forget land let brother member agree it line.,"Ritter, Howe and Graham",3.31,65x59x87 cm,True
f7fe7c54-c4a5-4a0c-812d-2e80fe0847ca,For Able,Books,Garcia and Sons,526.03,310.19,5c345a07-c760-441b-bacf-83a5777ad222,SKU-8706-wsZO,Central east guess institution skill away leader particularly official that yourself four customer.,"Flores, Hill and Patrick",6.76,54x12x18 cm,True
4c3e9dc5-c76e-411d-a461-de5bfb8b3c36,Argue Color,Electronics,Lewis Group,195.27,98.77,5114f9d3-4ac4-4b9d-aa07-c800077fc2cd,SKU-3393-pTEt,Good director huge court education present water activity know significant push to up.,Miller-Ramirez,6.16,86x2x83 cm,True
912aded1-1636-41ee-a84f-d8cedfe7f77a,Attack Pull,Home & Kitchen,"Banks, Hall and Byrd",682.99,422.47,71ea10ba-42f3-4eb7-8725-8e7206f0bd4c,SKU-6283-BJGU,Eye themselves debate lead individual teach simply feel thousand open.,Gardner and Sons,8.83,11x37x61 cm,True
53e8ecf9-a4a0-4161-8dc8-baf7f4703d40,Nature Yard,Electronics,Vincent Inc,771.92,513.15,0122b38c-98b9-4eee-963f-2990bcb1b00e,SKU-8625-lrbn,Feel series ground well close heart.,"Rodriguez, Webb and Harrison",7.4,84x34x42 cm,True
ae7d41d1-85be-4915-b957-450cc47d3ad3,Doctor Degree,Clothing,Cameron Ltd,219.72,155.4,00ae6ed8-fe8a-496e-9e7e-5305057b1bb2,SKU-7229-vhBE,Hand career like modern probably away.,"Brown, Brooks and Harris",9.47,4x8x17 cm,False
65f1c8e9-e2cf-4522-9225-254e6f2addac,Well As,Books,Miller-Gates,676.82,415.38,d9326b28-1729-44b8-aa27-51c810669ab4,SKU-1247-sefk,Total car provide red whatever society.,"Smith, Freeman and Ramos",3.77,90x43x86 cm,True
52bc1879-74a8-49aa-be48-912337807b43,Itself Series,Toys,Santiago LLC,187.61,134.22,ea49392f-2a5c-4677-b496-e4cff0538bba,SKU-9663-isoU,The shake son opportunity move campaign space myself letter eight movement.,Gomez-Navarro,0.44,9x49x2 cm,True
1d0602b4-b5a2-4d92-a551-b065d997cd48,Form Expert,Electronics,"Cochran, Crawford and May",354.92,279.64,aca87038-776a-44ca-9c11-198175843799,SKU-5132-QrYh,Level continue set indicate as compare hit.,Williams Inc,3.55,80x99x89 cm,True
9bc27fec-a206-4b7f-8141-c52351eadc4c,Why Garden,Home & Kitchen,Bennett Group,905.4,654.05,fb4f2e1f-956d-4d46-a618-7f03a591c8f7,SKU-7923-oVpa,Almost visit movement will state hard market dark customer ago will.,Walker-Obrien,2.94,92x86x6 cm,True
e925a1d8-a125-4f32-8877-da8c2d562656,Feel Effect,Toys,Collins LLC,123.56,90.15,ffa50494-08d3-4b5d-84c1-39411747b47f,SKU-7840-JRgO,Pretty team cell husband find health put movie recently analysis.,"Hernandez, Foley and Peters",5.35,45x33x60 cm,True
01dcee63-73d0-41cd-8f1e-3ef436a367ea,Mr Field,Home & Kitchen,Paul and Sons,605.97,474.37,bf65b0ec-cdf0-4934-ac94-3fdb1176994e,SKU-8462-uoGN,Interview enough organization front small best summer.,"Johnson, Allison and Hunter",3.1,2x74x73 cm,True
72713500-f15e-4287-b534-a1ff1fb7cb01,Economic Him,Electronics,Newman-Brown,320.57,166.11,161791e5-5480-4199-960f-9a9f8d1cb94c,SKU-8064-kTkB,True book feeling simple picture yard candidate sit.,"Graham, Russo and Thomas",3.49,52x72x84 cm,True
f191d9cf-8881-4c6d-bbde-0c76a3124c54,Difference Energy,Electronics,Bell-Lynch,736.52,585.19,e6374060-ed63-460b-9543-479c4b693644,SKU-4627-lkEe,Hundred current anything loss well hard.,Rice-Beck,1.33,95x65x70 cm,True
5f648279-625e-4e67-be8b-75e2615a0694,Media Appear,Toys,"Gould, Jones and Lloyd",508.32,278.1,686d73a8-43dc-471d-947d-ac4285606e8b,SKU-3335-yDVl,Nor tough help different watch want recent.,"Morgan, Erickson and Baker",1.23,18x64x11 cm,True
e5fa164e-7791-479f-8ce1-17678ae82780,Research Nice,Electronics,Rogers-Sparks,98.53,71.47,6b463c10-28f3-4bb0-a089-88ecace165e4,SKU-2816-tzek,Else third nearly him daughter help drive.,"Meyers, George and Simmons",9.17,65x78x17 cm,True
1d34d8fa-1aa8-45a1-85de-0678ef0d9fd5,Politics Choice,Clothing,Roach-Lopez,106.42,77.93,4ca30c83-f269-4b7b-a000-77deff126925,SKU-7819-bzkH,Operation value democratic cause strategy do near reduce.,Armstrong-Walker,3.97,83x38x79 cm,True
338528ee-9303-4083-84a4-816386364f63,Particularly Full,Books,Miller PLC,17.32,9.91,0e6cafc2-a3b1-462d-8f1e-30f7040f1a58,SKU-8193-GwfF,Time market team his five early peace.,Oneill Group,4.29,4x69x47 cm,True
083bae4b-2d75-4d01-9354-6a592c222626,Most Begin,Home & Kitchen,Carroll-Harris,75.44,55.43,1f51e650-3e32-4000-810a-f46aeaba440b,SKU-5668-ITbk,Style modern rest stage member field cultural defense evidence move central.,Allen-Harmon,8.1,77x37x8 cm,True
cf2fd158-d5e0-41ad-8e4c-dc907171f7ca,Provide Team,Home & Kitchen,"Henry, Downs and Gardner",445.66,229.12,71d6a7cb-7972-4488-86c4-4bbf2b9b4004,SKU-5978-hVra,Current letter trial hospital expert once sea necessary raise.,Hess-Howard,7.86,26x17x5 cm,False
7f32e492-33cd-4cc1-996e-18b2ea4179b9,Possible Smile,Toys,"Ruiz, Ryan and Cooley",831.79,625.16,9a545568-5017-458b-8603-6b6580838054,SKU-1155-RdlY,Color need four different performance among lay since author hundred difference.,"Robinson, Goodman and Krause",1.45,73x69x76 cm,True
6ebb5452-928a-4c7d-9c05-08721c9b56fb,Mind Prepare,Books,"Mcintyre, Chapman and Thomas",865.11,653.06,b8e1347d-18f2-48b4-8734-7239aa38e67e,SKU-0468-VzGb,Officer consider administration administration technology as project sound easy which sometimes evening.,"Ashley, Martin and Cole",8.17,9x31x87 cm,True
7b3909fb-a124-4fdd-a2f7-d39525bdb1fd,Agree Through,Home & Kitchen,"Gibson, Lane and Moore",868.82,542.25,16dd4069-8c43-4f1f-a702-63b7296df49a,SKU-9244-fhSZ,Collection quality then deal hair over could seek evening court type argue.,Webb LLC,9.17,78x85x98 cm,True
3081d4ba-cf4a-4454-9a4e-deac385aa3c4,Total Century,Books,Brown Inc,547.08,313.93,e560db89-a09c-4aac-ac55-51a94a7220ee,SKU-0216-KGnV,Clear story first director service eight theory central school successful.,Lee Ltd,2.16,20x75x36 cm,False
7e93b093-5e5b-4786-abd2-09917574c509,Step Three,Books,Huang-Klein,347.79,182.21,70fc5fd9-7389-49a3-81d8-da51ab57e82f,SKU-3136-dFsu,Nothing keep far TV fire specific local wish many hard number.,Mitchell and Sons,4.46,57x6x8 cm,True
46f0f6db-d053-4a32-a318-678c77f69027,Open Sit,Electronics,Buchanan Inc,454.45,227.56,fbafb519-fedd-48d9-80e3-c770335396b5,SKU-2900-opCf,Director fall level town along bit because window citizen once side.,Trujillo-Hunter,7.33,23x24x96 cm,False
58ff4a9b-842b-4988-8902-073323f99a63,Couple West,Home & Kitchen,Hays-Bass,189.59,142.89,a5c32ed0-24fa-4c29-a9d2-6d8f16ec5d25,SKU-3265-nEMh,Area contain thought military reach song ahead bar if him stop charge hot imagine.,"Oliver, Holloway and Cantu",8.54,76x16x29 cm,True
ca1b3afb-6e80-41a4-841b-20d634ba003f,Half Rate,Home & Kitchen,Hudson Ltd,86.66,62.67,8a0d06fe-e207-47c2-bd3f-4c596d6d0403,SKU-7249-ooIE,Can practice dog us on serve analysis drug meet Democrat attorney.,"Walker, Williams and Spence",5.94,93x88x36 cm,True
a238cf17-2311-4236-8d22-9de23ccfed68,Specific Score,Home & Kitchen,Sullivan-Singh,192.66,136.43,10cad87a-0a8a-48c5-8a54-3282fea3274f,SKU-2124-rxRI,Rate expect character program throughout a budget impact worker.,Gonzalez-Martinez,5.34,29x32x34 cm,True
69cbcf7b-da18-4724-b08b-9c3ad5a40710,Market None,Books,Pierce Inc,465.96,251.72,3f90d624-ef7d-4ada-8abd-ae5ac742f64a,SKU-0996-dwrf,There drop once every realize speech performance Democrat.,Newman-Lucero,6.51,67x25x41 cm,True
7a72b829-f7f0-4299-9d86-331792de76fd,Feel Model,Books,Caldwell LLC,747.48,382.7,7e8b05b2-54c4-4fe4-81cf-005dd473932e,SKU-9379-Mbws,Piece morning agreement huge say west school pattern.,"Gay, Harris and Smith",5.4,26x76x19 cm,True
837f0ac9-da55-4a46-98f7-fa34d07216b9,Run Day,Home & Kitchen,Williams and Sons,418.9,211.36,29111d4a-7cb9-40a2-a099-2db144733737,SKU-8002-wMZx,Growth argue line partner call return show resource peace bag gas.,"Davis, Campbell and Mason",1.92,7x72x55 cm,True
baf22e47-1ef6-495f-ad08-253ad80978c6,Both Door,Toys,Evans-Carlson,540.49,345.93,dd5d814f-8896-4ffd-8769-dd7abb0b2d9a,SKU-1843-JFnE,Single series perform mission treat late seat both name.,Mccarthy-Oliver,6.78,60x99x97 cm,True
06a9ce08-f953-4b35-9068-deb1f5978ae2,Way Environmental,Toys,"Obrien, Forbes and Spencer",936.12,488.4,ff235b37-25fd-4421-97d0-970fc205c04d,SKU-9433-AgGB,Save cup culture present experience late myself quality important national exist summer above.,Webb-Mann,4.44,62x62x11 cm,True
54409ad8-b795-40ce-bcf5-e8f15deebca0,Stop Do,Clothing,Thomas-Smith,783.05,489.52,253bd8a4-d001-4a30-a5ad-a218cb7e551b,SKU-9127-WFWr,Again choice catch blue thing tell collection.,"Miller, Reynolds and Prince",5.46,83x86x59 cm,True
b668d213-08d5-453c-910a-e5bc3d019552,Public Form,Home & Kitchen,Moody Group,589.59,342.74,0db17217-cd1e-4f14-a302-c83eec7ff2dc,SKU-8995-ymOE,Response any go value mean someone fear.,Evans-Barrett,2.81,53x88x80 cm,True
bf22797f-e294-4804-aec9-3e15d8366f5e,Hot Rest,Toys,Parks Group,399.71,211.1,8ed60e7c-81dc-4c2a-a1a7-d8d4d2cab68e,SKU-9010-RySh,Skin keep wide beat still sing price condition concern among.,Myers-Rhodes,1.05,86x6x94 cm,False
98ff736c-84d9-44d4-a8ca-0bb7b8c64c3b,Major Prevent,Clothing,Saunders-Stanton,728.5,506.34,d120b6bd-7491-4a3a-8de6-d0d7ffd765bb,SKU-1620-fjCu,Develop too else set life budget.,Browning-Kerr,2.71,94x29x98 cm,True
e9ae2a86-e37e-44d8-b1c9-a6f1875cca9f,Senior Join,Electronics,"Rodgers, Tucker and Lynch",489.83,352.4,beee70a1-5945-4907-be7b-0acbccd70787,SKU-7382-mGBM,Interview three recognize science per teacher alone bring help yourself word.,Morris Ltd,0.35,33x100x32 cm,True
09071c16-92d4-4776-9e9c-ea2158014b2e,Upon Name,Electronics,Clark LLC,351.6,197.74,cc53c143-f24c-4892-855a-c36554676f43,SKU-5112-yibc,Artist few ability weight discussion play live character animal dream quite.,"Cochran, Maldonado and Clark",4.06,43x63x44 cm,True
25cd72f9-44f6-453f-b7fc-c9022232bad4,Fly Carry,Books,Cox Group,117.31,89.9,590a448d-d830-4e59-bcff-6c5a98927d76,SKU-6662-eTzS,Check themselves sing strong its country.,"White, Hayes and Tyler",6.72,81x61x87 cm,True
301d5c0f-626c-4f0d-a49a-567a0084d7b9,Do Itself,Clothing,Salinas Group,850.0,665.19,4a1bcd92-538b-410d-920b-32430d2325b6,SKU-5961-mkgt,Difficult itself citizen across reduce inside within wonder always.,Wagner-Holmes,5.82,64x52x70 cm,True
ef0f3b66-5155-4df9-80af-230068e7eea5,So Personal,Toys,"Owens, Kelley and Romero",595.99,335.14,e34984c3-6a76-4c46-9eac-23c687565910,SKU-3345-wCZv,Figure rather language college same be industry laugh face almost.,Giles Group,8.48,68x89x34 cm,True
2f599f24-68b1-48df-81e3-4faac1591285,Program Owner,Toys,Johnson-Stewart,896.62,546.54,1ecbe008-d017-4877-8766-159e694e6ac3,SKU-4070-SnDy,Job social above upon explain thousand audience officer.,"Gomez, Farmer and Malone",5.73,59x37x8 cm,True
707658a8-297b-4090-b103-814acc86ceb0,Book Read,Electronics,Mcguire-Cook,444.21,233.64,426e3092-2f33-47f7-a48d-d190d5c4c4cb,SKU-2660-wDBQ,Own job modern language nor heavy public quality.,Wilkins-Howard,9.54,8x47x64 cm,False
11dad92c-6cc9-48c2-9942-f2018b645b74,Particular People,Toys,"Gonzalez, Powell and Cook",170.2,101.08,0611df38-9c6d-42a8-881a-eecc48e12600,SKU-1878-MOhC,Moment big describe baby degree son herself still military second record center surface.,Smith Ltd,2.35,50x95x3 cm,False
ddc4107b-4cc3-4a90-91e4-28483a5573cf,Half Too,Books,Ellison-Perkins,110.46,78.94,306194ee-c000-455d-80b1-7da3a030cb17,SKU-9679-eWCv,Book unit executive bring the employee wall yes across view.,Jackson Ltd,6.37,57x24x89 cm,True
0accd56a-f5da-4245-9d95-268eed52dede,Course Agent,Clothing,Rogers-Braun,156.01,117.39,89ffbf2c-59cb-4c4a-93ae-065c6a256f36,SKU-8151-YhKy,Source statement those bring cause appear nice some wear soldier.,Chambers-Norton,5.24,77x88x76 cm,True
0de446c5-7f22-44f0-9af7-f51fbddeea54,Quality Road,Electronics,"Richard, Cooper and Barnett",723.18,449.61,f512130e-8b46-4e66-b1e6-7aa7d66d2524,SKU-2298-vaNh,Worker write agree quality certain professional office base theory billion since.,"Lopez, Turner and Jordan",8.57,10x57x92 cm,False
e202ff8a-0ad3-499b-9bee-5e777715823a,Animal Usually,Home & Kitchen,Diaz-Jimenez,526.73,365.94,b80bd844-b3f5-4268-b68b-48c0cd1ae922,SKU-4989-vhxj,Magazine sell way fund back make.,Howell-Lewis,0.62,1x94x41 cm,True
87e93e62-3898-4f91-974e-3c748aa6ba6c,Brother Hotel,Electronics,"Guerrero, Zuniga and Ramos",572.71,394.64,203bec9f-9989-4dac-9a13-46b040173b4c,SKU-9095-wAiu,Dream push question would role quickly offer poor now.,Johnston-Andrews,0.3,30x80x2 cm,False
f44bb1d5-705a-4c9c-b60a-dc2d6ed255de,On Rest,Toys,Wilson Inc,480.31,314.43,4626110b-c676-412f-9277-e82bc9ac69dc,SKU-9370-VUUX,Want why thing claim owner maybe serious store citizen how.,"Dodson, Drake and Anderson",5.41,79x8x72 cm,True
f3d8742c-1d24-461d-9bc2-ae46956dda0f,Maybe Along,Toys,Oliver-Rogers,295.16,173.39,a73ac977-6e2f-4522-af5c-45b51705274e,SKU-5009-zOSH,Democrat often across charge want trial really part goal site week she.,Lowe-Sampson,0.4,64x34x60 cm,True
69f5e36a-e3bf-41c1-a8fc-537db3d66707,Mrs Improve,Home & Kitchen,Mullins Group,713.33,386.6,5f82b9b7-fa78-4e8c-9dcd-ff4c00c2ce0a,SKU-4995-skOx,Her light along would join realize identify avoid start.,"Flowers, Vasquez and Monroe",6.57,33x28x78 cm,True
698c7d79-0d2b-4b7e-8770-15d4de62ad04,Loss Woman,Electronics,Abbott and Sons,951.65,681.56,1fe2c80e-58b7-4e12-978e-c22d53c25ba6,SKU-2789-wIui,Let will low well write economic enough at peace this claim.,Hunt-Mendoza,0.8,52x50x21 cm,True
4e68d7ec-5fda-43bb-894b-fd6f0bf24f50,List Society,Electronics,Short-Guerrero,16.91,9.54,a6dc9c7c-7840-4ca4-a75d-fe9e1a525970,SKU-4245-dqov,Arm measure parent poor short hard time decade medical wall land top though.,Hale-Chambers,3.11,14x48x66 cm,True
74380ce5-d968-4e82-8ff0-f7a7ddb18b36,End Nation,Clothing,Pierce LLC,47.73,27.66,685fc778-22ae-4a56-bb6c-e9730f535b87,SKU-8217-XEcC,Group rather animal loss too keep rule street hair that.,Golden-Savage,4.27,4x13x40 cm,True
2a6a619c-fbb4-475f-b15a-3174303e8a40,Message Science,Toys,Weiss LLC,422.07,217.14,b1d0bdec-138c-460f-a090-b2a00840d4b1,SKU-4639-fYHA,Strong them listen agency ready player red development analysis suffer because.,"Galloway, Grant and Mendez",9.75,38x4x68 cm,True
92a6c9fb-6105-41d7-b4a4-fbe09ec59629,Hard Military,Home & Kitchen,"Eaton, King and Johnson",92.24,52.19,b9b81f82-be14-49cf-8033-20e1e2405355,SKU-2059-SADX,Still public throw as remain employee home life.,Powell LLC,1.45,5x67x93 cm,False
41ec81e0-33f5-4803-852e-678e7551c247,Person Lose,Home & Kitchen,"Strickland, Lang and Ruiz",694.83,434.13,9c33810e-86fa-4efc-a83f-c85e41955d33,SKU-3292-JWLK,Step age beautiful cold change letter country alone myself question bill.,"Johnson, Stokes and Roy",9.3,94x65x64 cm,True
ada8993e-c674-4726-9681-e4d965abffdb,Area Surface,Books,Wilson PLC,439.31,306.12,e02d155d-54de-4223-b257-7c0ab58b4371,SKU-7053-hFZb,Which seven easy box right heavy before red.,Roberts-Daniels,7.0,56x46x50 cm,True
4bcb1424-5e6f-4243-955f-c3b864539035,Congress Expert,Clothing,Rivera PLC,951.23,716.49,5ee4cbad-55a0-4c29-a824-5f9dd6183369,SKU-3153-socn,Total thank party our his nearly girl.,Miller Ltd,4.77,95x45x54 cm,True
1485c624-edee-4375-bfd1-321f8ee20e15,Often Guy,Clothing,"Jones, Yang and Rocha",32.93,23.53,3ba3709f-2a2a-45be-825d-ca39f88a8698,SKU-6455-PJKi,Above home leg heavy college purpose operation fish collection.,Wyatt Inc,0.79,61x5x92 cm,True
e97b5d45-5f35-4054-8021-8705defed08f,This Receive,Home & Kitchen,Stewart-Torres,559.75,306.78,d00f12cd-5bc6-4bc7-93b1-5296471eef9e,SKU-6600-cnbG,Whether most stock order college we toward personal small free source media.,Perkins Ltd,3.13,48x92x4 cm,True
6b9b190e-2b53-4a48-b624-0843889d7fa2,Organization Threat,Home & Kitchen,Brown-Delacruz,580.73,345.22,02734f4f-37fb-41fe-8049-ee63ab99a174,SKU-2998-Wbix,Green plan material scientist performance side consider may cut word lot late product.,"Turner, Rose and Watts",5.8,19x12x28 cm,True
8f8ff2c9-e947-4f90-8f80-974df63a2519,Through Develop,Clothing,"Francis, Stephens and Jones",184.25,111.07,db3f9a71-67fa-45a8-b5b3-95b97a180370,SKU-6522-mKVa,Feeling prepare buy part idea one enough also hard garden research middle become.,Olson-Guerrero,9.2,70x84x30 cm,True
99fa5325-6d4f-419f-9bf0-510e36f6d5a0,Worker My,Home & Kitchen,Morris-Wade,765.64,409.99,51a281cd-9758-411c-8922-97a0495b57fc,SKU-7616-vcOl,Accept hit who decide wear key behind Republican bar movement remain.,Myers-Brooks,2.28,94x85x64 cm,True
6276340a-ba98-43a6-ac65-49f7f7155a8b,Watch What,Clothing,"Maddox, Sexton and Dominguez",803.53,481.83,552a55fe-f8b7-45eb-a0d9-c3334d58a93a,SKU-0869-OcED,Leg nor to security four trip manage even support TV take large.,Wheeler-Villegas,6.35,17x87x46 cm,True
9afabf8b-9a4c-420f-a816-099c6caee4eb,Production Drop,Clothing,"Benitez, Chandler and Stone",238.74,132.77,9ff9b344-9315-430f-88aa-89c735534cc0,SKU-5814-KLDW,Happen current year yard position executive meeting successful low administration.,"Duke, Smith and Odom",2.24,86x29x63 cm,True
0e49b7d3-9348-4234-8925-deb8e4bb329e,Technology Number,Home & Kitchen,Harper Inc,367.55,230.9,12a65419-bc1a-4a6b-a4d4-9df1c0147cc6,SKU-1352-HcsI,Second marriage may piece prove size something generation tell change similar energy.,Valentine PLC,6.21,44x70x57 cm,False
d039951e-d33a-4af2-af9c-3705bfa6238d,Experience Thus,Electronics,Blankenship-Simon,491.37,303.65,acad2b23-edb5-4937-91b2-fe3dec94091a,SKU-7048-CrmD,Company skill thus feel sense your.,"Ballard, Olsen and Juarez",8.11,32x77x5 cm,True
da5eb7b1-eb68-4d9f-bd58-0e5a851a5db6,Build Sport,Toys,Smith Group,826.59,483.42,41d7339f-7f82-4727-9fc8-307cc36c76fa,SKU-3848-VBBG,Different property air rather pick yet far.,"Williams, Bradley and Parsons",0.56,100x19x41 cm,True
fdd0e51a-a026-4a36-abe8-094cbc269242,Until Final,Clothing,"Ferguson, Harvey and Wilson",730.26,379.14,329a5006-79b6-4689-ab72-94c6996e62e7,SKU-3440-jmpp,Other tell professor song feeling behind should whom join use.,Anderson LLC,4.35,96x40x55 cm,True
2c9c4c68-e013-4d91-8cc2-22741bf58c23,Under Information,Home & Kitchen,Flores Group,151.82,107.63,675d8227-12fd-4e8f-a287-292143396eab,SKU-3299-qvCd,Picture piece age actually arm quality study.,Hampton Ltd,5.22,71x81x15 cm,True
26468b78-29c6-43e6-b03c-3bfe2027936f,That System,Clothing,"Gonzalez, Garcia and Tucker",159.89,121.6,8e141440-6524-42a5-80dc-536227a04073,SKU-9094-EouC,Identify their Mr door pay thing old however citizen.,Cooper Ltd,8.45,54x30x83 cm,True
374c64b0-0ce1-401b-83fd-a15003c0bb62,Real His,Clothing,"Johnston, Barnes and Johnson",261.32,181.62,22d0814a-ae47-46ae-a594-836307278dd2,SKU-6524-MpKy,My tree what kitchen traditional probably.,"Austin, Schneider and Holmes",7.14,68x28x64 cm,True
01204767-8049-4c9c-a0b5-0fc44b84b345,Enter Than,Toys,Hill-Brown,888.97,550.39,240fd3c6-20a1-45eb-af75-b56311621dc7,SKU-2073-oOXS,Prove many also behavior expert maybe Congress like to tree if.,Solis Inc,0.38,74x42x44 cm,True
eae15539-fb72-41b0-aa76-cc64494214d1,Bed Up,Toys,Green Group,583.01,350.95,6f1e8492-1854-4f37-ba7d-b531c71d0741,SKU-9067-zWeN,Policy writer security last country buy food mouth agreement everyone notice create.,"Potter, Ramirez and Davis",5.35,65x82x37 cm,True
f74aea89-1e80-4775-be91-22f5e5702777,Population Wonder,Books,Nguyen-Patel,299.61,227.4,24965a6e-477f-4eb9-ad3d-7c24a939c36c,SKU-1070-coqe,Star area develop choice professional media begin hospital.,Francis-Horn,0.69,82x23x18 cm,True
529860b4-c4cc-41a1-b903-cde6bf4719ca,Necessary Democrat,Clothing,Soto Group,900.44,701.68,82314450-94e7-4b7f-a4c4-a86e558f2e3a,SKU-4826-Vuod,Look apply machine too voice compare we school brother artist least.,Cross Inc,7.93,67x4x45 cm,True
9772b853-01d1-4004-8083-e5064f333ca2,Economy True,Toys,Butler-Larson,907.97,462.51,8f418f93-2a7f-40b0-b93a-cae7ce3fe069,SKU-7999-FoZx,Truth half hotel time pick difficult.,Freeman-Lopez,6.32,71x18x44 cm,True
e9a6f787-f99a-4f14-a7fc-d1a87de9fdf9,Attention Care,Clothing,Boyd PLC,258.03,183.51,81e7bb2a-1a5b-4d6a-8cc2-b9732a864735,SKU-7416-Jtow,Thing rise skill long police continue marriage five.,David-Church,5.15,82x8x72 cm,True
0cdd2ed1-f8d0-4961-a7b7-115e6df99e56,Us Us,Books,Cox-Brock,28.81,18.85,4c844aae-d821-4365-8bc0-bc069521b345,SKU-5876-rVIi,Series realize modern glass reveal rule million owner contain majority rule others office.,"Spence, Fry and Nguyen",3.15,82x57x82 cm,True
f70d40d9-972f-42b8-b809-8cd2f25d81f6,Consider Official,Home & Kitchen,"Stone, Ayers and Rose",177.92,111.18,9f652644-db0f-4d1f-af65-8a7e6d9f2b86,SKU-4191-vaXe,Market small pretty key again your ten choice business occur according.,Kim-Whitney,3.95,27x53x85 cm,False
be03c913-8b1c-46fe-9179-7a9748dc37fc,Professional Share,Home & Kitchen,Davis and Sons,372.43,195.98,f53203ea-a5aa-4767-a619-d9eaf3f24758,SKU-6642-Iiux,Still win interesting thank affect most help.,Petersen and Sons,2.55,23x66x46 cm,False
